"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5063",262.045195645145,0.256069465608144,0.444329680974868,0.576305109859694,0.564408969613064,0.75827510645954
"50632",17.7629912216604,-0.6859896364065,0.760699007815057,-0.901788525236619,0.367169216463954,NA
"50636",33.8375558051451,-1.89994512140095,0.626918783904057,-3.03060806308798,0.00244061833359899,NA
"5064",2.64001618264997,-1.42320379503673,1.56189376182535,-0.911203969067309,0.362187913143979,NA
"50640",394.428840836427,0.237099817145589,0.484042743683189,0.489832396497557,0.624252504089436,0.798053047674236
"50649",9.2388377779074,0.501778046395187,0.956146401519391,0.524792066986627,0.599727746897505,NA
"50650",622.330854792487,-0.249604368858734,0.427971785523817,-0.583226224955999,0.559741019135226,0.755118428053945
"50651",17.9021859095709,-1.08379682155157,0.806471133848928,-1.34387552890962,0.178988640435777,NA
"50652",2.49680470536056,0.420522382776959,1.43821246850979,0.292392391238747,0.769986625092749,NA
"5066",1607.47344949478,0.598863450791397,0.55481038708197,1.07940201686044,0.280408552243287,0.565386633855876
"5067",17.6704496140835,2.33902233481959,0.800907492790871,2.92046504230963,0.00349509406241911,NA
"50674",0,NA,NA,NA,NA,NA
"5068",31687.1442879827,0.557320164985018,0.597758550640804,0.932349967035293,0.35115569269248,0.612460264384105
"5069",44.4362962793227,0.518149228324151,0.709549077322117,0.730251429935866,0.465236510946567,NA
"50700",5.8999890148034,-0.980578309265136,1.26743461144814,-0.773671714823025,0.439124950827711,NA
"5071",33.7825590653699,-0.116638934507523,0.582256819106481,-0.200322144249878,0.841228644931577,NA
"50717",710.610059580003,-0.429027789257171,0.411373415413356,-1.04291568969297,0.296987342344318,0.575251979374778
"5073",212.225724478228,-0.116813349391941,0.414754136205153,-0.281644808803451,0.778215877985756,0.886457399706094
"5074",61.1573958409446,0.22331554119609,0.557408138320133,0.400632007040834,0.68869107700186,0.837073396329304
"5075",0,NA,NA,NA,NA,NA
"5076",0.443150444050158,-2.18277886142905,3.4760217222958,-0.627953170553662,0.530034617919171,NA
"5077",4.43470533908284,1.43013544836505,1.38696321812595,1.03112716305299,0.302481191353535,NA
"5078",19.5582021347319,-1.20692117500098,0.991257871662163,-1.21756528699963,0.223389212488806,NA
"5079",1.34568796343299,1.4994288108061,2.13313716229414,0.702921892370717,0.482104427093478,NA
"5080",4031.68974819781,0.597289029500096,0.577370270285785,1.03449910783327,0.300902893660673,0.576798977205703
"50801",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"50804",198.256789948318,0.829958573732518,0.664417941677767,1.24915135740726,0.211609719369928,0.510674378110453
"50805",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"50807",294.525222562957,0.588910283259745,0.559805616142277,1.05199066654249,0.292803831831399,0.5719834764195
"50808",187.487037673271,0.839105656434869,0.593177539779076,1.41459445134653,0.157187436598503,0.463961369921308
"50809",1262.6517568968,0.541167180998999,0.655610983248403,0.825439467651439,0.409122135591391,0.653880604924539
"5081",0.64426952070608,2.66422891915016,2.73386532188485,0.974528224862709,0.329794331917818,NA
"50810",204.986090207697,0.85736640384716,0.617884714122158,1.3875831271619,0.165264022266425,0.472259152367496
"50813",2016.72157256679,-0.995161587924991,0.471107043393881,-2.11238953414025,0.0346530519378073,0.280823422934122
"50814",397.916645457576,-0.809981278539846,0.475381626010337,-1.70385482783096,0.0884082119403317,0.398649147595846
"5082",368.6297912376,0.429857461389063,0.449095102475641,0.957163547363286,0.338484712902096,0.602364631940057
"5083",0.784184845909767,-0.27417614190185,2.47505958853535,-0.110775572100103,0.911794316749704,NA
"50831",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"50832",1.48927008625083,1.30409859652797,1.93087215637873,0.675393548050198,0.499425763554966,NA
"50833",0.0916641064157593,0.65472488673851,4.07324214398997,0.160738022340398,0.872299741293492,NA
"50834",0,NA,NA,NA,NA,NA
"50835",0.584316067698604,2.53397680062441,2.81029899092328,0.901675162966167,0.367229450472077,NA
"50836",0.799171178747522,0.399259068876907,2.82680559056538,0.141240370476645,0.88768005469361,NA
"50837",0,NA,NA,NA,NA,NA
"50838",1.01092594636912,3.36025141018671,2.31695660733352,1.45028672507331,0.146978579360324,NA
"50839",2.02522849670023,1.10694223291929,1.56994517376909,0.705083369415866,0.480758355388812,NA
"50840",3.3565784408533,2.22182480543834,1.34245588289161,1.65504493201862,0.0979153839266757,NA
"50846",0.151617559423235,0.798520679423358,4.06835036396453,0.196276281044097,0.844393925287349,NA
"50848",4254.9601612905,-1.44272510155235,0.571223634867595,-2.52567473313103,0.0115476340505037,0.189480532914717
"50852",0.859124631754998,0.567973375177977,2.49781619649779,0.227387978336571,0.820122067375882,NA
"50853",16.9673504818911,-0.95372733793413,0.809095515535757,-1.17875741444766,0.238494786155436,NA
"50854",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"50855",49.7026543923562,-1.15892187001732,0.537965081362675,-2.15426969178325,0.0312190282604237,NA
"50856",17.4998990516659,1.0669018136153,0.738090114524665,1.4454899105408,0.148320324978894,NA
"50858",0,NA,NA,NA,NA,NA
"50859",84.2480142565473,0.707870584729867,0.581957996335682,1.21636026858811,0.223847712171787,0.519530963915051
"50861",89.7861216070642,0.0355239928427493,0.659211834656145,0.0538885847844026,0.957023931473803,0.980585398005163
"50862",434.075363152988,0.0559109962702928,0.391968436650051,0.142641577847785,0.886573258842873,0.945160181180151
"50863",85.6801135782856,0.973519585577188,0.910676322335207,1.06900724406761,0.285066405232093,0.568067703423247
"50865",65.1709567583083,0.340472058291455,0.506965540577214,0.671588167321599,0.501845913251579,0.714526119597178
"5087",263.436014335078,0.665195151408463,0.497494268367207,1.33709108567553,0.181192906623192,0.483053846765563
"5089",0.686432109889152,-0.407003625038514,2.55531778461826,-0.159277107328283,0.873450556205248,NA
"509",4770.3675040876,0.438407030711061,0.454098333830166,0.965445142714455,0.334321899960382,0.600469064343182
"5090",158.40297869313,0.553471423997124,0.501876397274038,1.10280425021644,0.270112181990243,0.556639013797583
"5091",27.0483339929838,-1.25490314295004,0.758724854783449,-1.65396340325269,0.0981349487595078,NA
"5092",2603.25816232124,0.0828709246302611,0.421160885291459,0.196767856475825,0.844009206141715,0.922343682566196
"5093",1298.05261697011,-0.452509182664482,0.413356815761158,-1.09471808715971,0.273640162082968,0.55937694218166
"50937",60.8577929994435,0.312806395365906,0.572147002585783,0.546723820892527,0.584568486268649,0.770227235613145
"50939",4.89528852705172,2.57989897650636,1.31003174819617,1.96934080418945,0.0489139684658311,NA
"5094",3485.24529631945,0.781596979989227,0.58432664814512,1.33760283305634,0.181025940436417,0.482988092021655
"50940",12.4781413650144,0.782568134225935,0.73108511448687,1.07042000817538,0.284430297166797,NA
"50943",1.46462004135795,-4.15996057514771,2.07419172050211,-2.00558151593657,0.0449009156327001,NA
"50944",0.183328212831519,1.19333886991056,4.05655778810265,0.294175242223954,0.768623997910732,NA
"50945",0.432698508275369,2.09448705694168,3.46931604910989,0.603717570637316,0.546031430310091,NA
"5095",94.3767546926972,-0.21820123558979,0.497643750062799,-0.438468755133074,0.661046514935851,0.82248923633837
"5096",844.539464069835,-0.353259843589095,0.419140114901735,-0.842820410238983,0.399328891272265,0.646552666399445
"50964",0.83977499274731,2.99747114635638,2.79647835795336,1.07187353616787,0.283776838073318,NA
"5097",167.170326322473,-2.16787394758289,0.650464914137954,-3.33280689006251,0.00085974593672127,0.0938392365750058
"5098",70.8052153471628,-1.62656654311929,0.655540168494018,-2.48126144101288,0.0130918310715043,0.19780330906055
"5099",146.551807718805,-0.311643705470356,0.769182891184306,-0.40516203498822,0.685358409499073,0.836007186162916
"50999",862.734974988139,0.122302548350431,0.429355330080235,0.284851589771987,0.775757845806984,0.884851698538562
"51",1109.08970423409,0.555504047583824,0.496384414583123,1.11910050207832,0.263097265688711,0.550484132688721
"5100",1.68725890756785,0.721009914276075,1.6755650203611,0.430308526087929,0.666971225812475,NA
"51000",188.262531668307,0.184837137283588,0.45514520362109,0.406105866464246,0.684664815485552,0.835727376427905
"51001",133.859464240476,0.772662395417252,0.486178478259937,1.58925668240737,0.112002454113135,0.422229233805078
"51002",508.013782686482,0.838859690864589,0.59954255781564,1.39916621418982,0.161763145494281,0.46774651721199
"51003",213.338231837622,0.610998663432066,0.552942664010638,1.10499461011081,0.269161924624007,0.555994844627262
"51004",309.861479407469,-0.454559545312184,0.46484971568605,-0.977863446988067,0.328141865861102,0.597028986735211
"51005",13.6204063536571,-1.26582916265017,0.78881457276415,-1.60472334862486,0.10855470120798,NA
"51006",582.3487263071,-0.883329425045235,0.496219673122669,-1.78011770369062,0.0750566998523841,0.378904387303521
"51008",226.012249851303,0.119732540620501,0.416855829938273,0.287227698454476,0.773937979147113,0.883869192456379
"51009",1443.09404551345,-0.0667348185523198,0.460864683583465,-0.144803498574509,0.884866019879043,0.944379680383788
"5101",69.736108604414,1.19799003924112,0.504495248525637,2.37463096578648,0.0175665031716179,0.217349868972072
"51010",129.789947407687,-0.251918392667725,0.443265438410645,-0.568324012742779,0.569814976757344,0.76147918402653
"51011",262.521232800123,-0.719611995129996,0.499865781154034,-1.4396104359627,0.149977645415881,0.456666219297576
"51012",2473.55893748202,0.932575287623452,0.586852873565509,1.58911258618784,0.112034976738602,0.422229233805078
"51013",493.453507734176,0.0370433695778297,0.391444905464861,0.094632396694086,0.924606816458751,0.964793208656617
"51014",337.009644712938,1.42820438845169,0.771538729428949,1.85111172514797,NA,NA
"51015",120.465992742861,0.414841972181199,0.541204332097456,0.766516355428023,0.443369123938206,0.678309430838994
"51016",241.660434959923,-0.801160497280958,0.483266115894203,-1.65780399438629,0.0973570348353678,0.413643160534862
"51018",860.802329544406,0.726542335842217,0.593376779502632,1.22441989801354,0.2207938668048,0.518167868197779
"51019",1101.02893943277,0.606567295530571,0.501203065371521,1.21022263716793,0.22619347399175,0.522063889051793
"51020",879.898463610723,0.129167906104223,0.380887036264378,0.339123923384377,0.734516376916761,0.861215513772553
"51021",1783.02147204412,-0.46485180030275,0.423105900462613,-1.09866536910616,0.271914053272044,0.558091251234889
"51022",23.1733183817661,1.12630241882978,0.61965322693136,1.81763342766315,0.069120178944492,NA
"51023",761.236980906775,-0.246482292205846,0.402619891209681,-0.612196013131107,0.540408079062486,0.741380936753988
"51024",3152.6725978765,-0.978196684036683,0.483566629028326,-2.02287880369715,0.0430856443891049,0.311113690872748
"51025",442.777956092665,-0.579684796493337,0.411802208521745,-1.40767772609633,0.159226520258834,0.465715023901984
"51026",559.444524752009,0.512176413380908,0.558864464874512,0.916459080102566,0.359426160308442,0.617838958669112
"51027",53.7287157327338,-0.474073560703,0.638988385903645,-0.741912640607034,0.458140266615472,NA
"51028",495.083992395036,0.523694673884346,0.443723395306878,1.18022777122707,0.237909636490669,0.531660077121955
"51029",43.4220627927174,0.505303413520734,0.532375394005463,0.949148700729675,0.342544988103921,NA
"51030",791.887348717508,0.306993713921504,0.415714483327831,0.738472500317988,0.460227372069839,0.690494319709442
"51031",1221.33627996551,0.226431950104349,0.404208024032199,0.5601866777546,0.575352113030066,0.764256794461359
"51032",16064.918432991,-11.2176514499408,2.399250035949,-4.67548245570987,NA,NA
"51035",2285.07235046475,-1.26365584831202,0.508688875356656,-2.48414288090346,0.0129863690572164,0.196744682395207
"5104",1452.96422887971,-0.713356323157451,0.614662269111169,-1.16056631260122,0.2458183117469,0.537305326239227
"51042",90.095566824529,-0.665582394081444,0.542276773858455,-1.22738502950372,0.2196779104159,0.517194895286186
"51043",21.0135054807652,-1.43239455415404,0.757761173728867,-1.89029816228953,0.0587180944401643,NA
"51046",314.790911084235,0.397175383693431,0.435565720608095,0.911860977349028,0.361841905958121,0.619266367289511
"5105",157.214945503705,-1.05402193241858,0.737270907814638,-1.42962637104837,0.152824282632866,0.460188540359947
"51050",23.8200953398109,0.790999436412125,0.863608264295912,0.915923884838013,0.359706818320708,NA
"51052",0,NA,NA,NA,NA,NA
"51053",426.913726640516,-0.136457700550571,0.422615257419895,-0.322888722436709,0.746779517443673,0.868343721501616
"51054",10.026670307353,-0.99200826350444,0.79175660576506,-1.25292072877103,0.210234557246815,NA
"51056",554.880507275041,-0.668183954121582,0.489234076347844,-1.36577557947232,0.172009413554262,0.475560182107757
"51057",35.9736285188866,0.00859783388224617,0.560503216874028,0.0153394906994415,0.987761337161728,NA
"51058",202.698598647927,-0.635815885328047,0.459698621214869,-1.38311462333244,0.166629722512462,0.472259152367496
"51059",30.0602918344961,0.130049942259818,0.594520684466832,0.218747548500263,0.826846707487458,NA
"5106",688.078669847006,-0.975519011724963,0.475031300047342,-2.05358891430468,0.0400154959935421,0.302366462545271
"51060",1420.1372332984,0.155767698589418,0.395321113419603,0.394028280559057,0.69356015990472,0.839645223335662
"51061",124.259204490978,-0.859586274514393,0.476709611164846,-1.80316539541543,0.0713622433246297,0.374348920163054
"51062",275.913274588148,0.166843842663909,0.426151133000614,0.391513314746176,0.695417848798456,0.840938764234453
"51063",31.4141750469596,0.551656877214742,0.750401232087926,0.735149215679998,0.462248623742425,NA
"51065",4317.04038274529,0.274068150224562,0.487530338798578,0.562156092480211,0.574009673800294,0.763678083887749
"51066",7.16139452985628,0.41789190036646,0.977973057844643,0.427304103128825,0.66915784463763,NA
"51067",99.2556278608137,0.101577920429932,0.446632837159689,0.227430479755822,0.820089021768867,0.907509678911742
"51068",554.307929285294,0.594206015133122,0.482665465820091,1.2310928732461,0.218288130714414,0.516179267774063
"51069",563.327782714552,-1.08125280538917,0.497332681379578,-2.17410366515593,0.0296973507830446,0.267954061276924
"51070",1375.88823575332,-2.11520185975338,0.631544697286966,-3.34925123881178,0.000810302827559623,0.0938392365750058
"51071",603.628402791646,0.503324142456951,0.449498394065791,1.1197462529383,0.26282190879091,0.550411115482519
"51072",50.5307423671084,0.194206827253479,0.532829444619883,0.364482160688445,0.715497992726054,NA
"51073",59.8932619238278,-0.91480896502485,0.610199584646982,-1.49919630894881,0.133822712317816,NA
"51074",436.79662224436,0.818679946169836,0.646358970111714,1.26660259086114,0.20529742558867,0.504784808410529
"51075",1186.16115666843,-0.671931803711491,0.456389234726222,-1.47227794300312,0.140945837062663,0.449768088125841
"51076",307.509296805664,0.328892077517805,0.458933718588891,0.716643960110553,0.473593812382476,0.69848984313369
"51077",274.73865206749,-0.000745844303239995,0.454264866422027,-0.00164187098402429,0.998689977079597,0.999344855753092
"51078",336.853977207006,-0.990673481988971,0.572588672027368,-1.73016605180345,0.083600611801757,0.392807024487478
"51079",14798.5989210994,-0.565987587824786,0.46766294384954,-1.21024681401073,0.226184199480904,0.522063889051793
"5108",787.208967257638,0.419128850101068,0.414063168335199,1.01223407961214,0.31142614515917,0.58486263157037
"51081",1590.97547054059,-0.816602280078539,0.454659804302859,-1.79607317900173,0.0724828794045236,0.377297799377165
"51082",1071.78510226933,-0.153874259330429,0.422457472581612,-0.364236093138825,0.715681716968054,0.850679189998637
