Geneid	SRR3617193	SRR3617194	SRR3617195	SRR3617196	SRR3617202	SRR3617214
28804	0	0	0	0	0	0
28809	0	0	0	0	0	0
28811	0	0	0	0	0	0
28813	0	0	0	0	0	0
28814	0	0	0	0	0	0
28815	0	0	0	0	0	0
28816	0	0	2	0	0	0
28817	0	0	0	0	0	0
2882	204	325	69	741	533	415
28820	0	0	0	1	0	0
28821	0	0	0	1	1	0
28822	0	0	0	0	0	0
28823	0	0	0	0	0	0
28825	0	0	0	0	0	0
28826	0	0	0	0	0	0
28827	0	0	0	0	0	0
28829	0	0	0	0	0	0
28830	0	0	0	0	0	0
28831	0	0	0	0	0	0
28832	0	0	0	0	0	0
28833	0	0	0	0	0	0
28834	0	0	0	0	0	0
2885	164	152	94	488	277	225
2886	17	34	101	266	109	36
28869	0	0	0	0	0	0
2887	81	107	80	185	159	106
28870	0	0	0	0	0	0
28874	1	0	0	0	0	1
28875	0	0	0	0	0	0
28876	0	0	0	0	1	0
28877	0	0	0	0	0	0
28878	0	0	0	0	0	0
2888	41	39	3	62	135	61
28881	0	0	0	0	0	0
28882	1	1	0	0	0	0
28883	0	0	0	0	1	0
28885	0	0	0	0	0	0
2889	15	39	80	149	56	38
28891	0	0	0	0	0	0
28892	0	0	0	0	0	0
28893	0	0	0	0	0	0
28894	0	0	0	0	0	0
28896	0	0	0	0	0	0
2890	5	0	0	3	23	4
28900	1	0	0	0	0	0
28901	0	0	0	0	0	1
28902	0	0	0	0	1	0
28903	0	0	0	0	1	1
28904	0	0	0	0	0	0
28906	0	0	0	0	1	0
28907	0	0	0	0	8	1
28908	0	0	0	0	1	0
2891	224	319	31	370	598	297
28912	0	2	0	1	0	0
28913	0	0	0	0	0	0
28914	1	0	0	0	0	0
28915	0	0	0	0	0	0
28916	0	0	0	0	0	0
28919	0	0	0	0	0	0
2892	422	447	136	771	1005	499
28921	0	0	0	0	2	0
28923	0	0	0	0	0	0
2893	30	157	15	262	304	140
28930	0	0	0	0	0	0
28931	0	0	0	0	0	0
28933	0	0	0	0	0	0
28935	0	0	0	0	0	0
28937	1	0	0	0	0	0
28938	2	0	0	0	0	0
28939	0	0	0	0	0	1
2894	7	0	2	21	7	2
28940	1	0	0	0	0	0
28941	0	0	0	0	0	0
28942	0	0	0	0	0	0
28943	0	0	0	0	1	0
28946	0	0	0	0	0	0
28947	0	0	0	0	0	0
28948	0	0	0	0	1	0
28949	0	0	0	0	0	0
2895	0	0	0	0	2	1
28950	0	0	0	0	0	0
28951	248	269	141	111	294	253
28952	18	25	29	138	45	15
28954	0	4	0	4	1	4
28955	44	46	27	115	67	50
28956	974	1276	1147	3892	1686	1517
28957	504	880	157	584	1382	995
28958	4410	4673	2933	12373	5834	4977
28959	7839	20152	1307	10920	18732	19378
2896	2586	4891	4141	28490	9314	6315
28960	250	388	583	1622	612	455
28962	160	180	9	48	302	167
28964	54	45	46	219	75	56
28965	23	40	11	36	74	33
28966	123	112	18	94	243	123
28968	1	7	1	6	11	5
28969	185	392	415	622	756	519
2897	2	3	2	6	22	5
28970	340	350	45	233	658	397
28971	283	443	278	995	551	489
28972	8823	10912	3562	10473	12071	11678
28973	0	0	0	0	0	0
28974	2158	3656	3593	8231	3487	3976
28976	101	196	337	1034	437	252
28977	1461	1925	269	830	3243	2083
28978	2135	2217	616	2921	3547	2528
2898	93	49	5	49	189	65
28981	131	199	11	89	445	228
28982	120	58	14	50	118	78
28983	0	0	0	0	1	0
28984	11	48	6	11	63	63
28985	754	1073	235	759	1905	1129
28986	960	1192	320	1738	2004	1377
28987	205	355	1178	1572	656	442
28988	99	197	289	1244	521	249
28989	202	343	590	1130	532	454
2899	1	1	0	4	5	6
28990	20	49	29	94	145	71
28991	174	338	268	1163	685	420
28992	6	13	2	38	19	9
28996	642	789	355	2180	1521	808
28997	1	4	1	2	11	4
28998	494	701	170	494	1146	806
28999	2	1	1	1	0	3
29	71	148	426	1021	242	161
290	306	225	2572	1756	470	319
2900	1	0	1	3	4	0
2901	10	11	8	28	13	13
29015	82	269	768	948	449	382
29018	0	1	0	1	5	0
2902	1	0	0	0	0	0
29028	107	70	11	109	148	76
2903	33	89	4	58	156	71
29034	0	0	0	0	6	0
29035	264	246	40	101	327	236
2904	4	1	0	2	11	1
29044	38	20	4	17	98	25
2905	1	1	3	9	0	1
29057	0	0	1	2	1	1
29058	1597	2311	627	2071	4051	2802
2906	4	1	4	1	4	2
29062	36	48	73	310	93	52
29063	62	109	50	126	206	109
29065	4	14	1	8	25	6
29066	103	169	42	200	375	168
29068	127	146	12	55	387	175
2907	67	109	115	484	163	113
29070	87	110	93	159	162	120
29071	854	1436	278	1203	2640	1628
29072	183	200	116	436	442	238
29074	1010	1409	600	1460	2266	1598
29075	1	0	0	4	2	1
29078	267	523	110	303	787	570
29079	1076	1740	440	1139	2657	2002
2908	298	400	95	390	773	423
29080	310	510	161	311	600	454
29081	817	1151	328	1004	2014	1217
29082	930	1507	1489	3610	2058	1674
29083	147	240	69	392	444	271
29085	7417	10207	3522	21545	9660	10295
29086	171	237	169	1012	474	295
29087	1059	1463	460	2557	2413	1676
29088	226	446	143	334	786	569
29089	131	119	45	212	208	141
2909	117	137	97	317	191	129
29090	291	453	233	589	865	552
29091	43	52	14	75	66	34
29092	378	441	42	315	418	360
29093	1202	1836	424	1394	2459	1945
29094	130	160	23	78	334	152
29095	930	1544	1222	4611	2224	1700
29097	795	1946	871	1585	1853	1851
29098	42	70	6	44	59	61
29099	1010	1349	566	3586	2325	1480
291	1025	1592	669	2819	2426	1574
29100	1832	2454	2036	7227	3323	2604
29101	488	762	307	1500	1329	876
29102	107	108	153	289	231	154
29103	1632	1491	542	2902	1938	1538
29104	106	102	109	370	242	180
29105	548	748	528	1685	1334	975
29106	10610	16098	890	13405	18663	14578
29107	16	32	20	64	74	32
29108	22	21	14	256	70	32
29109	4	20	24	59	30	32
2911	8	8	3	57	21	8
29110	112	246	42	106	526	269
29113	0	0	0	0	0	0
29114	708	425	264	2525	703	435
29115	465	816	899	1981	1174	953
29116	47	73	21	141	147	56
29117	359	414	174	637	774	443
29118	112	221	25	313	484	234
29119	2	7	1	8	28	14
2912	0	0	1	1	2	1
29121	24	30	15	24	76	39
29122	2	3	0	28	9	13
29123	469	599	347	1567	1142	609
29124	0	0	0	0	1	0
29125	0	0	0	0	0	0
29126	11	27	40	24	52	28
29127	49	50	43	104	82	56
29128	21	10	0	4	10	13
2913	9	4	1	3	40	10
2914	31	62	22	198	126	49
2915	2	3	0	0	20	5
2916	0	2	3	8	10	6
2917	2	3	0	10	16	2
2918	5	18	2	14	59	21
2919	185	1342	488	1024	3676	2064
292	6409	8404	9674	15627	10506	9939
2920	12	40	31	14	192	78
2921	6	57	218	36	438	75
2922	1	3	0	1	8	1
2923	615	910	203	911	1216	776
2925	0	2	2	2	1	1
2926	720	757	133	760	1353	784
2928	0	0	0	0	0	0
293	275	382	1129	2072	1651	408
2931	34	58	80	154	85	49
2932	88	82	32	86	109	62
2934	1027	1217	352	4318	1373	1026
2935	286	357	104	309	600	305
2936	75	59	19	54	76	47
2937	376	688	978	2586	1212	830
2938	1074	706	156	1140	1202	960
2939	397	334	62	529	652	381
2940	0	0	0	0	1	1
2941	523	791	69	825	1538	868
2944	98	6	0	278	5	3
2946	150	205	15	492	411	291
2947	745	2440	393	1993	3997	2812
2948	171	246	37	825	339	269
2949	11	13	7	21	12	24
2950	8011	6910	16380	45831	7052	9288
2952	335	424	501	2720	901	553
2953	5	3	1	49	15	2
2954	229	400	189	1779	792	534
2956	76	106	26	153	235	117
2957	30	49	40	147	108	45
2958	1171	2091	327	890	3142	2335
2959	297	589	180	565	1197	750
2960	102	211	68	124	250	234
2961	56	78	49	145	189	98
2962	217	316	371	1054	559	332
2963	241	387	282	710	705	457
2965	147	316	181	307	770	381
2966	32	80	5	23	141	39
2967	96	169	45	122	288	176
2968	0	0	0	0	0	0
2969	23	43	13	78	77	32
2970	43	18	2	16	20	20
2971	145	206	126	387	453	207
2972	13	27	9	40	30	13
2974	1	3	2	1	2	2
2975	459	293	352	2767	774	469
2976	125	239	279	558	360	279
29760	32	53	23	193	149	75
29761	71	79	10	37	174	113
29763	8	12	11	42	13	4
29765	3	4	3	24	16	9
29766	168	270	192	239	610	240
29767	204	209	42	216	413	207
2977	1	5	1	4	7	4
29774	0	2	3	2	10	0
29775	11	22	34	195	40	30
29777	408	849	1028	2789	1358	968
2978	1	2	0	2	1	2
29780	280	382	63	1758	599	369
29781	38	48	83	245	106	61
29785	0	1	0	5	2	1
29789	710	868	382	918	1558	968
2979	7	4	6	17	25	7
29796	6209	7764	5731	15253	7637	7954
29797	0	0	0	0	1	0
29798	13	17	0	4	16	18
29799	28	13	15	43	41	10
2980	8	14	3	71	20	13
29800	3	4	8	17	9	4
29801	9	18	15	47	21	12
29802	0	0	1	1	0	0
29803	119	111	70	444	204	121
2981	9	3	64	104	9	4
2982	312	451	132	846	1054	489
2983	405	541	223	714	964	581
2984	5	5	2	15	39	11
29841	29	38	28	79	128	58
29842	84	47	44	405	101	65
29843	62	86	36	49	157	74
29844	43	59	11	120	90	67
29850	0	13	3	24	16	6
29851	2	1	0	1	11	1
29855	100	114	84	296	186	94
2986	7	2	0	0	17	2
2987	366	514	769	2599	718	566
29880	534	863	353	865	1757	1074
29881	84	110	136	934	273	135
29882	0	2	9	7	5	4
29883	1137	1098	222	590	1743	1035
29886	19	75	102	196	118	73
29887	210	336	46	174	449	273
29888	14	26	28	81	58	30
29889	464	942	843	1384	1661	1202
29890	82	117	121	317	156	123
29893	7	13	40	62	31	11
29894	53	77	146	694	148	66
29895	18	17	1	20	22	14
29896	2677	3448	249	384	4391	2905
29899	4	9	1	9	48	19
2990	97	233	157	686	911	251
29901	8	17	35	121	11	7
29902	23	53	18	36	81	44
29903	5	4	2	13	4	6
29904	62	54	36	68	104	59
29906	8	4	0	12	7	4
29907	49	77	71	267	141	93
29909	15	10	1	5	41	10
29911	41	56	67	485	242	80
29914	66	130	196	415	232	153
29915	441	342	60	191	638	280
29916	93	162	205	651	298	186
29919	44	45	31	130	128	49
2992	653	1371	454	1691	2460	1441
29920	148	228	386	1120	526	285
29922	129	241	81	278	527	283
29923	242	511	873	603	651	482
29924	7	12	31	42	16	16
29925	52	65	198	535	144	83
29926	152	204	467	1304	538	285
29927	170	262	677	1293	638	342
29928	389	638	560	1899	1108	823
29929	59	130	36	77	267	118
2993	0	0	0	0	8	1
29930	1	2	0	0	5	1
29931	8	10	1	5	54	19
29933	4	6	5	38	11	7
29934	20	39	26	111	72	59
29935	5	3	1	18	16	1
29937	144	208	65	446	278	215
2994	1	0	0	0	4	0
29940	23	41	8	45	73	58
29941	1	3	5	22	1	1
29942	1	1	0	1	1	0
29943	1	3	0	5	8	3
29944	0	1	1	2	3	1
29945	64	100	23	105	221	116
29946	223	582	317	978	836	673
29947	0	1	0	1	3	0
29948	13	10	48	95	48	22
29949	1	2	3	0	8	5
2995	36	88	37	81	72	71
29950	43	156	204	435	360	194
29951	9	7	1	14	19	8
29952	88	111	70	673	189	89
29953	15	6	2	2	44	9
29954	31	37	47	169	80	42
29956	547	900	640	1852	1803	1121
29957	197	269	21	60	297	237
29958	5	5	2	1	22	6
29959	208	426	594	1472	766	559
2996	1	2	2	0	9	2
29960	315	531	379	979	797	557
29964	3	11	10	38	24	18
29965	165	269	162	1367	640	370
29966	2383	1637	242	455	3076	1483
29967	79	149	49	182	297	167
29968	162	265	244	448	512	590
29969	64	64	15	17	111	80
2997	16	50	98	250	116	61
29970	85	162	9	86	348	165
29974	212	524	68	415	1099	510
29978	132	193	72	212	310	174
29979	185	212	77	169	398	223
2998	1	1	0	0	8	0
29980	11	18	2	23	64	24
29982	349	587	304	652	909	686
29984	8	9	37	79	16	17
29985	6	12	25	82	24	18
29986	0	1	0	0	5	0
29988	44	70	86	321	111	61
29989	0	0	0	0	0	0
2999	0	0	0	2	3	0
29990	50	71	55	485	174	79
29991	0	0	0	0	0	0
29992	6	3	15	19	15	16
29993	4	4	1	22	16	14
29994	450	675	203	1149	1402	635
29995	135	501	843	1306	694	556
29997	57	69	252	285	106	93
29998	11	10	8	12	11	8
29999	0	0	1	0	5	1
30	44	44	70	357	96	66
3000	4	6	0	7	5	6
30000	1011	959	180	624	703	740
30001	85	683	208	86	959	619
30008	25	28	17	148	49	57
30009	0	1	0	1	3	2
3001	1	2	0	1	11	4
30010	0	0	0	1	2	0
30011	95	148	26	164	249	166
30012	0	0	0	0	0	0
30014	0	0	0	0	0	0
3002	18	16	4	27	27	14
3003	0	0	0	1	2	0
3004	0	0	0	0	0	0
3005	295	512	609	744	758	540
3006	643	900	1246	1283	1448	994
30061	501	1207	311	834	2048	1211
30062	0	0	0	1	0	1
3007	2	0	2	5	3	3
3008	204	367	578	1661	661	548
3009	1	1	1	4	1	1
301	225	808	360	1120	1409	1754
3010	0	0	4	1	3	1
3012	7	8	2	33	22	18
3013	0	0	0	0	2	0
3014	11	27	6	46	34	21
3015	4866	7388	2912	8067	8556	8011
3017	120	168	173	371	305	213
3018	0	2	2	4	6	0
302	11631	22446	146662	61712	17089	28297
3020	1902	2770	1466	6671	3283	2989
3021	28276	57099	77151	57546	47181	60728
3024	14	16	10	57	29	22
3026	38	59	10	219	120	52
3028	256	542	633	2655	1108	707
3029	92	140	78	731	378	187
303	130	248	1421	581	161	306
3030	1255	2263	1503	4945	3855	2729
3032	1217	2114	924	3215	4068	2736
3033	5339	3237	1065	16588	5176	3739
3034	7	4	0	0	23	2
3035	312	663	1090	2386	1289	913
3036	0	1	1	0	2	0
3037	50	277	94	23	206	290
3038	2	9	8	10	20	5
3039	0	0	0	1	0	0
304	347	641	3478	1368	519	803
3040	0	0	0	0	0	0
3042	0	0	0	0	0	0
3043	2	0	0	2	4	1
3044	0	0	0	1	1	0
3045	0	1	0	0	0	0
3046	1	0	0	0	1	1
3047	0	0	0	0	0	0
3048	0	0	0	0	0	0
3049	0	0	0	0	0	0
305	5	12	33	13	12	22
3050	0	0	0	0	1	0
3052	178	288	87	237	381	324
3053	9	57	25	226	124	62
3054	93	124	124	474	172	133
3055	11	8	2	23	11	11
3059	55	81	54	197	175	130
306	315	573	1077	1525	1016	794
3060	4	4	0	5	2	8
3061	0	0	0	0	0	0
3062	0	0	0	1	3	1
3064	110	100	176	954	212	124
3065	523	1127	1000	2500	1964	1395
3066	514	757	265	833	1515	908
3067	0	1	3	4	0	2
3068	252	360	272	573	519	393
3069	1276	1780	3717	7731	3325	2004
307	2652	3045	1653	14789	5996	4548
3070	29	27	14	41	55	25
3071	8	6	6	14	21	5
3073	2856	4089	1138	4198	6129	4707
3074	157	197	29	379	442	246
3075	75	57	6	50	221	103
3077	16	25	18	112	52	36
3078	0	0	0	0	1	0
308	5669	12611	21079	16159	13868	15971
3080	0	0	0	0	3	1
3081	142	234	27	799	530	271
30811	22	9	34	84	30	13
30812	0	0	1	3	3	0
30813	1	4	1	0	8	1
30814	0	0	0	0	1	0
30815	63	105	95	315	160	124
30816	0	1	0	0	0	1
30817	9	10	8	12	42	7
30818	2	0	0	8	1	0
30819	7	5	0	11	8	3
3082	2	14	23	2	42	28
30820	17	44	2	16	112	51
30827	84	131	305	1177	271	188
3083	0	0	0	0	0	0
30832	5	1	0	2	3	5
30833	7	14	16	69	30	12
30834	2	2	1	2	6	3
30835	28	7	1	21	3	10
30836	589	1131	622	826	1974	1330
30837	5	3	3	2	2	0
3084	6	13	8	7	33	10
30844	17	15	32	60	59	26
30845	31	27	17	83	42	22
30846	37	88	174	179	118	127
30848	0	0	0	0	0	0
30849	63	71	23	129	185	101
30850	170	165	292	1830	203	198
30851	1676	2952	5842	11011	3753	4056
3087	21	46	6	47	71	52
309	683	1265	915	3132	1330	1101
3090	5	5	2	6	3	8
3091	455	663	387	753	1502	844
3092	51	77	33	147	113	86
3093	385	812	382	822	1314	814
3094	12959	17625	6344	18463	14998	16677
3096	137	229	50	157	361	237
30968	679	1222	1557	3230	1766	1445
3097	58	108	127	158	187	109
3098	21	50	124	168	118	76
3099	63	104	79	28	96	105
31	134	198	72	395	399	190
310	5312	7214	3167	8424	8917	7751
3101	0	0	1	7	0	1
3104	39	67	65	372	146	88
3105	6	6	624	776	58	10
3106	60	228	47	1243	390	297
3107	6	34	36	389	219	49
3108	12	2	0	0	22	0
3109	1	0	0	0	0	0
311	198	308	447	1123	512	274
3110	51	52	4	48	50	36
3111	0	0	0	0	1	0
3112	0	0	0	0	0	0
3113	0	0	0	0	0	0
3115	0	0	0	0	0	0
3116	0	0	0	0	0	0
3117	0	11	5	0	36	44
3118	0	0	0	0	0	0
3119	4	121	20	0	200	200
312	3	7	1	12	58	7
3120	0	0	0	0	0	0
3122	37	26	5	0	64	123
3123	0	9	55	5	8	21
3127	1	2	35	13	14	10
3128	0	0	0	0	1	0
313	4	1	1	7	14	3
3131	61	70	6	110	121	68
3133	5	16	12	19	25	29
3134	1	2	7	4	1	1
3135	0	1	0	0	1	0
3136	1	0	4	16	4	1
3137	0	0	0	0	0	1
3139	0	0	0	0	0	0
314	2	4	3	12	2	2
3140	277	260	93	325	436	278
3141	83	100	77	247	199	115
3142	1	9	7	6	14	6
3145	77	111	203	830	253	156
3146	4738	6140	1666	5080	6452	6395
3148	432	705	161	725	1024	729
3149	1498	2384	226	1101	3039	2195
3150	181	254	58	232	367	235
3151	2011	2988	1816	6342	3423	3248
3155	953	1384	1191	3973	2216	1487
3156	227	399	180	447	734	460
3157	4076	3802	351	345	3920	3031
3158	42	74	4	167	198	120
3159	61	92	494	363	153	137
316	90	98	40	208	198	117
3161	36	18	0	29	43	18
3162	20	117	149	118	133	136
3163	584	1108	1737	4084	1796	1225
3164	12	53	96	122	275	103
3166	0	0	0	0	0	0
3167	0	0	0	0	0	0
3169	0	2	3	4	6	4
317	66	57	20	48	99	82
3170	270	271	36	205	371	199
3171	16	23	37	80	40	32
3172	14	40	110	222	104	56
3174	11	6	3	6	28	8
3175	8	8	4	73	14	13
3176	139	243	50	218	345	276
317648	14	21	22	75	34	18
317649	149	172	16	74	285	158
317662	25	27	10	32	68	30
317671	52	63	5	42	147	60
3177	11	12	25	99	40	15
317701	0	0	0	0	0	0
317703	0	0	0	0	0	0
317705	1	0	0	0	0	0
317716	2	1	0	0	6	2
317719	1	1	2	3	5	6
317749	33	62	29	228	111	70
317751	9	19	1	36	14	10
317754	0	0	0	0	0	0
317761	2	34	1	5	62	32
317762	40	30	55	136	77	30
317772	0	0	0	1	1	0
317781	34	31	44	110	57	51
3178	3393	6260	9819	10769	6569	6972
318	175	602	236	1269	972	690
3181	6435	11569	7469	12920	13759	12312
3182	186	252	142	349	379	246
3183	3438	5951	2909	4937	5808	5826
3184	544	746	155	317	967	708
3185	1284	2480	3230	5405	4293	3208
3187	11746	12305	1310	1756	15283	10579
3188	1858	3423	1519	3713	4345	3645
3189	847	1384	1644	1702	2131	1487
319	2	5	1	7	9	8
3190	3212	5507	3824	5915	6940	5586
319085	9	11	3	4	22	10
319089	0	0	0	0	0	0
3191	2545	1926	299	291	1498	1427
319100	0	0	0	0	2	0
319101	0	0	0	0	1	0
319103	0	1	0	1	2	1
319139	0	1	0	0	0	0
3192	2164	1990	467	760	2793	1745
3195	0	0	0	0	1	1
3196	1	1	0	0	0	0
3198	1	1	0	5	2	2
3199	0	0	0	0	0	0
32	103	192	72	531	297	212
320	36	47	14	93	82	44
3200	7	4	0	1	22	21
3201	4	3	4	1	3	11
3202	1	1	0	4	8	5
3203	0	0	0	1	0	0
3204	0	1	0	1	1	2
3205	0	1	0	0	2	0
3206	0	0	1	0	1	1
3207	0	2	0	0	1	0
3208	30	42	4	213	75	49
3209	0	0	0	1	4	1
321	1	1	2	5	3	2
3211	0	0	0	0	0	0
3212	6	10	1	2	9	6
3213	6	15	1	2	29	13
3214	9	10	6	13	10	12
3215	6	7	2	8	23	6
3216	10	5	0	2	10	12
3217	16	37	3	16	41	34
3218	0	0	0	0	0	0
3219	0	1	1	0	1	0
322	227	469	101	1606	951	521
3221	0	0	0	0	1	1
3222	0	1	0	0	0	1
3223	0	1	0	0	0	0
3224	1	1	0	2	11	3
3225	1	1	0	0	3	0
3226	0	0	2	1	0	1
3227	0	0	0	0	5	2
3228	0	0	0	0	1	0
3229	0	0	0	0	0	0
323	121	183	127	174	274	217
3231	0	3	0	0	1	2
3232	0	1	0	0	1	0
3233	0	0	0	0	1	0
3234	1	7	0	1	13	10
3235	1	4	1	1	5	0
3236	0	0	0	0	0	1
3237	0	0	0	0	2	0
3238	0	0	0	0	0	0
3239	0	0	0	0	0	0
324	355	322	95	485	688	361
3240	0	0	0	1	1	0
3241	17	12	41	75	23	18
3242	4	2	6	40	15	6
3248	19	25	39	39	73	25
3249	123	140	32	710	399	157
325	152	480	1	139	788	577
3250	1	1	1	1	1	2
3251	503	956	266	655	1959	1150
3257	267	465	322	1284	1116	567
326	0	0	0	1	0	1
3262	0	0	0	0	0	0
3263	11	65	15	93	130	79
326340	0	0	0	0	0	1
326342	4	0	0	0	11	3
326343	11	32	9	26	30	22
3265	36	49	110	308	64	48
3266	0	0	0	5	2	1
326624	20	31	8	52	61	33
326625	430	513	330	1456	988	621
3267	108	176	50	87	327	148
3268	111	170	70	362	249	173
3269	12	14	19	48	51	37
327	235	336	517	2420	667	438
3270	1	1	2	3	9	3
3273	0	0	2	0	3	1
3274	2	6	0	3	2	1
3275	995	1294	2328	6722	2027	1475
3276	417	675	1391	5307	1338	892
327657	0	0	0	0	0	0
328	1038	1929	2153	4282	2739	2272
3280	405	1428	230	825	2394	1754
3281	5565	8747	3668	8139	8583	8662
3283	1	0	0	2	3	1
3284	1	7	0	2	14	8
329	232	510	249	299	751	535
3290	52	131	46	96	232	212
3291	1	4	9	67	12	13
3292	10	10	1	17	13	14
3293	2	1	2	4	2	3
3294	201	217	37	1326	318	290
3295	375	444	320	900	966	596
3297	3	8	20	32	5	6
3298	130	220	44	181	513	260
3299	22	18	2	67	64	25
33	3	3	7	6	20	4
330	453	1136	774	477	1924	1431
3300	59	105	165	506	151	81
3301	4687	6719	4907	7085	8209	6790
3303	0	0	0	0	0	0
3304	0	0	0	0	2	1
3305	0	0	0	0	0	0
3306	29	75	61	212	146	72
3308	253	471	206	500	897	515
3309	3873	8654	155755	22837	11653	10217
331	493	529	193	404	821	518
3310	4	152	186	42	1008	169
3311	1	12	20	6	51	9
3312	11510	13868	32945	29675	16977	15146
3313	779	1529	1052	1773	2643	1838
3315	335	562	2361	2225	842	582
3316	8	13	0	7	14	25
332	47	19	0	19	14	10
3320	9479	13702	6887	17061	18547	12740
3321	13	30	23	80	39	23
3326	16718	21851	31950	39553	24010	22019
3329	3662	4912	5893	6383	7522	5260
333	431	448	57	1442	670	420
3336	4525	5998	1382	3175	6561	5589
3337	198	991	1190	1106	2850	1001
3338	16	43	23	213	51	40
3339	5	42	116	188	18	32
333926	2	3	3	4	6	3
333929	2	1	1	1	0	1
333932	0	0	0	0	0	0
334	1068	1684	542	3389	2071	1670
3340	29	50	54	136	90	50
3344	1067	816	73	230	955	679
3346	0	0	0	0	1	0
3347	0	0	0	0	2	0
335	2	3	0	3	1	4
3350	0	0	0	1	0	0
3351	0	0	0	0	0	0
3352	10	3	0	4	17	8
3354	0	2	0	0	0	0
3355	72	61	1	23	168	82
3356	7	3	0	6	32	7
3357	3	7	5	10	20	8
3358	4	0	0	0	12	2
3359	29	35	190	140	78	43
336	5	28	34	7	44	15
3360	5	2	0	0	13	8
3361	0	1	1	0	4	0
3362	0	0	0	0	0	0
3363	0	0	0	0	6	1
3364	101	174	106	372	436	269
337	0	0	0	0	0	0
3371	111	196	336	546	234	292
3373	18	55	31	337	136	105
3375	209823	103525	8994	210064	62970	84929
3376	307	504	759	853	1250	672
337867	245	379	327	1057	821	483
337873	2	0	0	0	2	0
337875	1	1	2	7	3	0
337876	0	1	1	1	4	3
337878	0	0	0	0	1	0
337879	0	0	0	0	4	2
337880	0	0	0	0	0	0
337882	0	0	0	0	0	0
337959	0	0	0	0	0	0
337960	0	0	0	0	0	0
337963	0	0	0	0	0	0
337966	0	0	0	1	0	0
337967	0	0	0	0	0	0
337968	0	0	0	0	0	0
337969	0	0	0	0	0	0
337970	0	0	0	0	0	0
337971	0	0	0	0	0	0
337972	0	0	0	0	0	0
337973	0	0	1	0	0	1
337974	0	0	0	0	0	0
337975	0	0	0	0	0	0
337976	0	0	0	0	0	0
337977	0	0	0	0	0	1
337978	0	0	3	1	0	0
337979	0	0	0	0	1	0
337985	0	0	0	0	0	0
338	1	0	0	1	11	1
338004	0	0	0	0	1	0
338005	1	0	0	0	4	2
338069	1	3	2	3	11	2
338094	0	5	3	20	6	0
3381	2	4	0	1	4	3
3382	530	887	356	1544	1685	915
3383	100	597	667	1179	1057	727
338321	2	4	1	5	14	7
338322	1	0	0	1	1	0
338323	1	0	0	1	8	1
338324	0	0	0	0	3	0
338328	1	0	0	0	0	0
338339	0	2	0	0	11	3
338376	0	0	1	0	0	0
338398	0	0	0	0	0	0
3384	46	86	67	286	160	101
338427	0	0	0	0	0	0
338428	2	1	1	4	4	2
338429	0	0	0	0	0	0
338433	0	0	0	0	0	0
338440	6	11	12	110	29	14
338442	0	3	1	0	14	13
3385	29	67	144	377	99	116
338557	29	21	10	202	83	28
338567	1	1	0	0	4	0
338579	0	1	0	0	1	1
338588	0	0	0	0	0	0
338596	6	0	0	1	15	4
338599	0	0	0	0	0	1
3386	2	4	1	3	3	2
338645	23	25	1	0	58	12
338651	1	1	0	4	5	3
338657	56	78	48	163	154	81
338661	2	2	0	1	17	1
338662	2	0	0	1	13	1
338667	3	0	1	2	1	2
338674	1	0	0	1	22	0
338675	0	0	0	0	2	0
338692	19	28	16	150	49	29
338699	31	37	67	164	107	68
338707	0	0	0	2	2	1
338739	8	6	4	12	10	6
338751	0	0	0	0	0	0
338755	0	1	0	0	1	0
338758	18	28	12	43	93	30
338761	1	1	0	1	0	0
338773	4	6	0	5	2	10
338785	0	2	0	4	0	6
338797	0	0	0	0	0	0
338799	50	79	34	168	167	83
338809	4	1	1	4	0	1
338811	4	7	1	6	29	6
338817	8	17	2	17	112	28
338821	0	0	0	0	10	0
338864	0	0	0	0	0	0
338872	1	0	0	0	1	0
338879	0	0	0	2	0	0
338917	0	0	0	1	0	0
338949	3	1	2	0	0	1
338963	1	0	0	0	1	0
339	5	3	2	2	11	4
339005	24	26	7	59	47	23
339010	0	0	0	0	0	0
339044	0	0	5	21	7	2
339059	2	0	0	1	1	2
339105	1	1	5	18	2	4
339122	0	4	3	4	6	1
339123	23	23	34	227	58	33
339145	1	1	0	2	3	0
339168	0	0	1	0	1	1
339175	213	294	232	455	459	301
339184	0	0	1	6	11	5
339201	154	135	44	158	178	136
339210	1	0	0	1	4	1
339221	0	0	0	0	3	0
339229	27	47	47	209	109	68
339230	129	165	82	229	163	140
339231	221	313	110	785	566	375
339240	0	0	0	0	0	0
339263	24	32	48	150	86	42
339287	79	139	41	111	221	115
339290	98	144	57	335	372	175
339291	0	0	0	0	0	0
339302	5	3	0	0	14	2
339318	34	85	10	35	167	93
339324	145	148	45	108	247	188
339327	30	46	8	41	90	69
339344	14	16	8	15	18	11
339345	0	0	0	1	1	0
339352	0	1	0	1	1	0
339366	3	2	0	12	3	5
339390	0	0	0	0	1	0
339398	3	4	1	11	2	3
3394	2	2	4	2	15	5
339400	59	42	1	20	58	42
339403	0	0	0	2	0	0
339416	10	15	8	11	23	9
339448	689	779	474	1050	1106	804
339451	7	6	14	56	8	8
339453	2	2	0	4	1	1
339456	0	3	16	5	4	3
339479	0	3	0	3	10	5
339483	27	49	32	221	137	81
339487	553	735	274	792	1135	801
339488	2	0	4	1	1	0
339500	57	45	21	30	166	71
339501	0	0	0	1	4	0
